tax_path,tax_name,min_ani,avg_reads_per_occurrence,phylum,family
"88896:s__VFKE01 sp009885695:""species""	88895:g__VFKE01:""genus""	13205:f__Verrucomicrobiaceae:""family""	697:o__Verrucomicrobiales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",VFKE01 sp009885695,93.62067197364632,778.8260869565217,Verrucomicrobiota,Verrucomicrobiaceae
"88913:s__VFJZ01 sp009885805:""species""	88912:g__VFJZ01:""genus""	81055:f__F1-60-MAGs149:""family""	48476:o__Gaiellales:""order""	4673:c__Thermoleophilia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",VFJZ01 sp009885805,93.8216685742444,1173.3225806451612,Actinobacteriota,F1-60-MAGs149
"88926:s__OLB14 sp009885945:""species""	43714:g__OLB14_A:""genus""	43713:f__EnvOPS12:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",OLB14 sp009885945,94.5717917959298,6438.53125,Chloroflexota,EnvOPS12
"88941:s__VFJL01 sp009886095:""species""	88940:g__VFJL01:""genus""	43743:f__Nitrosomonadaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",VFJL01 sp009886095,93.15089179630834,1280.1290322580646,Proteobacteria,Nitrosomonadaceae
"89438:s__UBA952 sp009926125:""species""	5376:g__UBA952:""genus""	1591:f__Crocinitomicaceae:""family""	431:o__Flavobacteriales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA952 sp009926125,95.91614255132431,2892.935483870968,Bacteroidota,Crocinitomicaceae
"90143:s__UBA2653 sp010030245:""species""	53745:g__UBA2653:""genus""	8366:f__Legionellaceae:""family""	8365:o__Legionellales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA2653 sp010030245,93.37705674821368,89.52173913043478,Proteobacteria,Legionellaceae
"99982:s__Arcicella sp013298805:""species""	99911:g__Arcicella:""genus""	1293:f__Spirosomaceae:""family""	506:o__Cytophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Arcicella sp013298805,92.9897338912366,124.32142857142857,Bacteroidota,Spirosomaceae
"102981:s__JACDDX01 sp013813675:""species""	102931:g__JACDDX01:""genus""	5243:f__GWC2-71-9:""family""	3619:o__Gemmatimonadales:""order""	1353:c__Gemmatimonadetes:""class""	1352:p__Gemmatimonadota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JACDDX01 sp013813675,92.5346322773693,398.6190476190476,Gemmatimonadota,GWC2-71-9
"103659:s__UBA2093 sp014190235:""species""	13380:g__UBA2093:""genus""	5120:f__Ilumatobacteraceae_B:""family""	1342:o__Microtrichales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA2093 sp014190235,94.80941757087488,186.76666666666668,Actinobacteriota,Ilumatobacteraceae
"103704:s__UBA10906 sp014191975:""species""	28579:g__UBA10906:""genus""	643:f__Methylomonadaceae:""family""	642:o__Methylococcales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA10906 sp014191975,95.83997353746445,476.5217391304348,Proteobacteria,Methylomonadaceae
"111662:s__Planktophila sp015660815:""species""	10384:g__Planktophila:""genus""	2856:f__Nanopelagicaceae:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Planktophila sp015660815,94.79126200122924,1110.53125,Actinobacteriota,Nanopelagicaceae
"111707:s__JACVXV01 sp015661205:""species""	111706:g__JACVXV01:""genus""	17012:f__Brocadiaceae:""family""	912:o__Brocadiales:""order""	911:c__Brocadiae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JACVXV01 sp015661205,93.34261549024608,570.8636363636364,Planctomycetota,Brocadiaceae
"113643:s__XYD2-FULL-41-16 sp016188675:""species""	29463:g__XYD2-FULL-41-16:""genus""	17012:f__Brocadiaceae:""family""	912:o__Brocadiales:""order""	911:c__Brocadiae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",XYD2-FULL-41-16 sp016188675,92.83440619923113,195.0,Planctomycetota,Brocadiaceae
"114553:s__UBA6921 sp016200445:""species""	58632:g__UBA6921:""genus""	58532:f__SG8-11:""family""	58531:o__SG8-11:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA6921 sp016200445,92.46789746332904,94.53571428571429,Proteobacteria,SG8-11
"115684:s__Anaerolinea sp016213455:""species""	13687:g__Anaerolinea:""genus""	1651:f__Anaerolineaceae:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Anaerolinea sp016213455,92.2294746218443,104.52380952380952,Chloroflexota,Anaerolineaceae
"116040:s__UBA8919 sp016218625:""species""	30894:g__UBA8919:""genus""	30893:f__UBA8919:""family""	30892:o__UBA8919:""order""	30891:c__UBA8919:""class""	150:p__Elusimicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA8919 sp016218625,93.42556805134883,200.89655172413794,Elusimicrobiota,UBA8919
"116425:s__SXTU01 sp016235545:""species""	80683:g__SXTU01:""genus""	80682:f__SXTU01:""family""	2673:o__Pedosphaerales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",SXTU01 sp016235545,93.11944997171535,1154.6129032258063,Verrucomicrobiota,SXTU01
"118794:s__M3007 sp016708875:""species""	81988:g__M3007:""genus""	693:f__Saprospiraceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",M3007 sp016708875,93.41611942587244,1304.7333333333333,Bacteroidota,Saprospiraceae
"118851:s__JAFLBH01 sp016709575:""species""	118850:g__JAFLBH01:""genus""	52828:f__B-17BO:""family""	5782:o__AKYH767:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JAFLBH01 sp016709575,93.1719914504129,611.4827586206897,Bacteroidota,B-17BO
"118858:s__CAINEC01 sp016709725:""species""	118857:g__CAINEC01:""genus""	3952:f__OLB10:""family""	3951:o__AKYH767-A:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAINEC01 sp016709725,93.69050990901354,243.7741935483871,Bacteroidota,OLB10
"119462:s__CAINEC01 sp016717725:""species""	118857:g__CAINEC01:""genus""	3952:f__OLB10:""family""	3951:o__AKYH767-A:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAINEC01 sp016717725,93.69502785177455,185.06896551724137,Bacteroidota,OLB10
"121008:s__OLB14 sp016789205:""species""	43714:g__OLB14_A:""genus""	43713:f__EnvOPS12:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",OLB14 sp016789205,92.63585743027556,795.2666666666667,Chloroflexota,EnvOPS12
"121018:s__OLB14 sp016789345:""species""	43714:g__OLB14_A:""genus""	43713:f__EnvOPS12:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",OLB14 sp016789345,92.68555693223044,1270.25,Chloroflexota,EnvOPS12
"121020:s__OLB14 sp016789365:""species""	43714:g__OLB14_A:""genus""	43713:f__EnvOPS12:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",OLB14 sp016789365,92.62930169075088,1110.2962962962963,Chloroflexota,EnvOPS12
"122266:s__JJ008 sp016868455:""species""	2072:g__JJ008:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JJ008 sp016868455,92.62003358400528,128.96666666666667,Bacteroidota,Chitinophagaceae
"122468:s__MAG-120802 sp016870795:""species""	2857:g__MAG-120802:""genus""	2856:f__Nanopelagicaceae:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",MAG-120802 sp016870795,94.19663902221733,152.27586206896552,Actinobacteriota,Nanopelagicaceae
"135721:s__Prosthecobacter sp017853885:""species""	13206:g__Prosthecobacter:""genus""	13205:f__Verrucomicrobiaceae:""family""	697:o__Verrucomicrobiales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Prosthecobacter sp017853885,92.58585500285828,116.77777777777777,Verrucomicrobiota,Verrucomicrobiaceae
"137521:s__RBC074 sp017991275:""species""	121035:g__RBC074:""genus""	112789:f__RBC074:""family""	112788:o__RBC074:""order""	3032:c__Blastocatellia:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",RBC074 sp017991275,92.62127366077938,1629.258064516129,Acidobacteriota,RBC074
"138023:s__JAFLBH01 sp018000995:""species""	118850:g__JAFLBH01:""genus""	52828:f__B-17BO:""family""	5782:o__AKYH767:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",JAFLBH01 sp018000995,93.21269778524466,617.4333333333333,Bacteroidota,B-17BO
"145308:s__Paucibacter_A sp018780415:""species""	51071:g__Paucibacter_A:""genus""	37327:f__Burkholderiaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Paucibacter_A sp018780415,92.7487172048422,262.51612903225805,Proteobacteria,Burkholderiaceae
"148370:s__UBA6024 sp019163175:""species""	11959:g__UBA6024:""genus""	1197:f__Prolixibacteraceae:""family""	124:o__Bacteroidales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA6024 sp019163175,93.0414110693104,239.3,Bacteroidota,Prolixibacteraceae
"148749:s__AP-15 sp019238055:""species""	81727:g__AP-15:""genus""	39713:f__Stellaceae:""family""	39712:o__ATCC43930:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",AP-15 sp019238055,92.34792193095808,135.84615384615384,Proteobacteria,Stellaceae
"171348:s__Aquarickettsia sp903887235:""species""	171347:g__Aquarickettsia:""genus""	21153:f__Midichloriaceae:""family""	5394:o__Rickettsiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Aquarickettsia sp903887235,95.9579058307861,531.6666666666666,Proteobacteria,Midichloriaceae
"171591:s__LD21 sp903824785:""species""	45341:g__LD21_A:""genus""	45340:f__VadinHA17:""family""	124:o__Bacteroidales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",LD21 sp903824785,92.86346637072486,159.76190476190476,Bacteroidota,VadinHA17
"171792:s__CAIXEA01 sp903900905:""species""	171791:g__CAIXEA01:""genus""	5467:f__Acetobacteraceae:""family""	5466:o__Acetobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIXEA01 sp903900905,92.5600670949498,112.85714285714286,Proteobacteria,Acetobacteraceae
"171802:s__SXXS01 sp903828265:""species""	80948:g__SXXS01:""genus""	12307:f__Rickettsiaceae:""family""	5394:o__Rickettsiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",SXXS01 sp903828265,94.79161777698585,125.25925925925925,Proteobacteria,Rickettsiaceae
"171926:s__UBA953 sp903831005:""species""	18267:g__UBA953:""genus""	18266:f__UBA953:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA953 sp903831005,93.59123506721758,123.88888888888889,Verrucomicrobiota,UBA953
"171962:s__UBA7672 sp903831485:""species""	14067:g__UBA7672:""genus""	2146:f__Hyphomonadaceae:""family""	1288:o__Caulobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA7672 sp903831485,94.84614166016016,1891.0,Proteobacteria,Hyphomonadaceae
"172467:s__CAITWF01 sp903840415:""species""	81083:g__CAITWF01:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAITWF01 sp903840415,92.73719268232048,213.7741935483871,Verrucomicrobiota,Opitutaceae
"172859:s__ER46 sp903848965:""species""	51411:g__ER46:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",ER46 sp903848965,92.85860875582868,379.4516129032258,Verrucomicrobiota,Opitutaceae
"173314:s__Rhodoferax sp903861575:""species""	4048:g__Rhodoferax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Rhodoferax sp903861575,92.8234884227154,79.08695652173913,Proteobacteria,Burkholderiaceae
"173385:s__SXTU01 sp903863315:""species""	80683:g__SXTU01:""genus""	80682:f__SXTU01:""family""	2673:o__Pedosphaerales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",SXTU01 sp903863315,93.15459952522828,880.5,Verrucomicrobiota,SXTU01
"173651:s__UBA2645 sp903870105:""species""	13418:g__UBA2645:""genus""	13417:f__UBA1997:""family""	5394:o__Rickettsiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA2645 sp903870105,93.73433435906392,446.51612903225805,Proteobacteria,UBA1997
"173681:s__CAIYOY01 sp903927905:""species""	173680:g__CAIYOY01:""genus""	67193:f__Palsa-1400:""family""	2673:o__Pedosphaerales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIYOY01 sp903927905,92.3576270508781,198.51724137931035,Verrucomicrobiota,Palsa-1400
"173975:s__CAIYEO01 sp903891235:""species""	171867:g__CAIYEO01:""genus""	2512:f__UBA4665:""family""	420:o__Saccharimonadales:""order""	419:c__Saccharimonadia:""class""	418:p__Patescibacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIYEO01 sp903891235,95.2207152193512,158.53333333333333,Patescibacteria,UBA4665
"174011:s__Nitrotoga sp903878125:""species""	58975:g__Nitrotoga:""genus""	43792:f__Gallionellaceae_B:""family""	37326:o__Burkholderiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Nitrotoga sp903878125,92.9509469309989,128.07142857142858,Proteobacteria,Gallionellaceae
"174031:s__Finniella sp903905285:""species""	174030:g__Finniella:""genus""	14023:f__UBA11393:""family""	14022:o__Paracaedibacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Finniella sp903905285,94.91959579795478,322.1,Proteobacteria,UBA11393
"174059:s__UBA2645 sp903879805:""species""	13418:g__UBA2645:""genus""	13417:f__UBA1997:""family""	5394:o__Rickettsiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA2645 sp903879805,93.15153757761522,73.66666666666667,Proteobacteria,UBA1997
"174225:s__Mycobacterium sp903884065:""species""	37343:g__Mycobacterium_B:""genus""	37342:f__Mycobacteriaceae:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Mycobacterium sp903884065,93.02520334832552,100.88,Actinobacteriota,Mycobacteriaceae
"174695:s__CAITWF01 sp903896015:""species""	81083:g__CAITWF01:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAITWF01 sp903896015,92.66638621635153,177.74074074074073,Verrucomicrobiota,Opitutaceae
"174880:s__UBA953 sp903919185:""species""	18267:g__UBA953:""genus""	18266:f__UBA953:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA953 sp903919185,94.14705470008576,134.66666666666666,Verrucomicrobiota,UBA953
"175072:s__M3007 sp903905445:""species""	81988:g__M3007:""genus""	693:f__Saprospiraceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",M3007 sp903905445,95.04477054321488,1778.76,Bacteroidota,Saprospiraceae
"175714:s__Planktophila sp903922745:""species""	10384:g__Planktophila:""genus""	2856:f__Nanopelagicaceae:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Planktophila sp903922745,93.94141456696757,135.56666666666666,Actinobacteriota,Nanopelagicaceae
"175764:s__CAIRTT01 sp903924445:""species""	174129:g__CAIRTT01:""genus""	104454:f__Armatimonadaceae:""family""	66968:o__Armatimonadales:""order""	66967:c__Armatimonadia:""class""	499:p__Armatimonadota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIRTT01 sp903924445,94.07478268662216,68.86363636363636,Armatimonadota,Armatimonadaceae
"175842:s__Polaromonas sp903926695:""species""	11759:g__Polaromonas:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Polaromonas sp903926695,92.7082597582546,89.5,Proteobacteria,Burkholderiaceae
"175889:s__CAIYOL01 sp903927855:""species""	175888:g__CAIYOL01:""genus""	42482:f__SG8-4_B:""family""	42481:o__Sedimentisphaerales:""order""	1359:c__Phycisphaerae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",CAIYOL01 sp903927855,92.62226746912978,655.6363636363636,Planctomycetota,SG8-4
"176169:s__Ga0077527 sp903933915:""species""	10359:g__Ga0077527:""genus""	10347:f__SG8-41_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Ga0077527 sp903933915,93.2615372139264,3144.483870967742,Proteobacteria,SG8-41
"176204:s__Methylopumilus universalis:""species""	3407:g__Methylopumilus:""genus""	688:f__Methylophilaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Methylopumilus universalis,94.1535620492965,182.14285714285714,Proteobacteria,Methylophilaceae
"176275:s__UBA5518 sp903938575:""species""	118615:g__UBA5518:""genus""	118614:f__UBA5518:""family""	103:o__Pseudomonadales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA5518 sp903938575,93.1395064952074,1932.516129032258,Proteobacteria,UBA5518
"176544:s__QWPN01 sp903958265:""species""	75775:g__QWPN01:""genus""	10297:f__UBA1268:""family""	998:o__Pirellulales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",QWPN01 sp903958265,93.66658069706182,905.6451612903226,Planctomycetota,UBA1268
"176580:s__SYAR01 sp903959715:""species""	80858:g__SYAR01:""genus""	13417:f__UBA1997:""family""	5394:o__Rickettsiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",SYAR01 sp903959715,93.43939656611634,338.0869565217391,Proteobacteria,UBA1997
"187263:s__Mycobacterium tusciae_A:""species""	37343:g__Mycobacterium_B:""genus""	37342:f__Mycobacteriaceae:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Mycobacterium tusciae_A,93.18895630554417,97.37931034482759,Actinobacteriota,Mycobacteriaceae
"206309:s__Nanopelagicus abundans:""species""	11642:g__Nanopelagicus:""genus""	2856:f__Nanopelagicaceae:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Nanopelagicus abundans,94.901558105085,1170.5,Actinobacteriota,Nanopelagicaceae
"210743:s__Mycobacterium moriokaense_A:""species""	37343:g__Mycobacterium_B:""genus""	37342:f__Mycobacteriaceae:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Mycobacterium moriokaense_A,93.29052559019328,403.09375,Actinobacteriota,Mycobacteriaceae
